"acia –ae f."	"acia –ae f."	"thread for showing"	"thread for showing"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acia"	"11140"
"acidus –a –um"	"acidus –a –um"	"sour"	"sour, acid, tart"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#acidus"	"6092"
"acies aciei f."	"aciēs aciēī f."	"edge; line of battle"	"sharp edge; keennes; battle line"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acies"	"375"
"acinaces –is m."	"acīnacēs –is m."	"scimitar, short sabre"	"the short sabre of the Persians, Medes, and Scythians, a scimitar"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acinaces"	"9174"
"acinus –i m."	"acinus –ī m."	"grape"	"grape"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acinus"	"11140"
"aclys aclydis f."	"aclys aclydis f."	"dart with thong on its shaft"	"a dart with a thong on its shaft"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#aclys"	"11140"
"aconitum –i n."	"aconītum –ī n."	"wolf's–bane (a poisonous plant)"	"a poisonous plant, wolf's–bane, monk's–hood, aconite"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#aconitum"	"8014"
"acra –orum n. and –ae f."	"ācra –ōrum n. and –ae f."	"promontory"	"promontory"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acra"	"9174"
"acriter acrius acerrime"	"ācriter acrius acerrimē"	"sharply, piercingly"	"sharply, fiercely"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#acriter"	"1656"
"acroama –atis n."	"acroāma –atis n."	"item of entertainment, act"	"item of entertainment, act; music for the ear; gratification"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acroama"	"9174"
"acropodium –ii n."	"acropodium –iī n."	"the pedestal of a statue"	"the pedestal of a statue"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acropodium"	"11140"
"acta –ae f."	"acta –ae f."	"the seashore"	"the seashore; beach, shore"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acta"	"8014"
"actio actionis f."	"actiō actiōnis f."	"action, speech"	"doing, action, act; speech; legal proceeding"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#actio"	"2424"
"actor –oris m."	"actor –ōris m."	"a performer, accuser, speaker"	"an agent, doer, performer, actor; accuser, plaintiff; speaker"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#actor"	"7186"
"actuarius –(i)i m."	"actuārius –(i)ī m."	"short-hand writer; record keeper"	"short-hand writer; record keeper"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#actuarius"	"11140"
"actuarius –a –um"	"āctuārius –a –um"	"easily driven, swift"	"easily driven, swift"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#actuarius"	"9174"
"actum –i n."	"āctum –ī n."	"deed, law; official record "	"deed, a transaction, law; written record, official record of (e.g.) senate proceedings"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#actum"	"5645"
"actus –us m."	"āctus –ūs m."	"driving or impelling"	"a driving or impelling; speed, swift descent (> ago)"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#actus"	"4957"
"actus –us m."	"āctus –ūs m."	"the doing or performing or a thing, an act, performance"	"act"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#actus"	"8014"
"actutum"	"āctūtum"	"promptly, immediately"	"promptly, immediately (> actus)"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#actutum"	"9174"
"aculeus –i m."	"aculeus –ī m."	"a sting"	"a sting, a sharp remark"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#aculeus"	"9174"
"acumen acuminis n."	"acūmen acūminis n."	"point; shrewdness"	"point, sting, sharpness; mental acumen, shrewdness"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acumen"	"4957"
"acuo –ere –ui –utus"	"acuō –ere –uī –ūtus"	"to make pointed"	"to make pointed; to sharpen, whet; stimulate, provoke; incite, rouse"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#acuo"	"3025"
"acus –us m."	"acus –ūs m."	"hairpin, needle"	"hairpin, needle"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#acus"	"4475"
"acutus –a –um"	"acūtus –a –um"	"sharp, piercing"	"sharp, piercing"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#acutus"	"1596"
"ac–cognosco cognoscere cognovi cognitum "	"ac–cognōscō cognōscere cognōvī cognitum "	"to know or recognize perfectly"	"to know or recognize perfectly"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#accognosco"	"11140"
"ad"	"ad"	"to, up to, towards"	"toward, to; for the purpose or benefit of ; to suit (+ acc.)"	"1"	"1"	"Preposition"	"Logeion"	"http://logeion.uchicago.edu/index.html#ad"	"9"
"ad-augeo adaugere adauxi adauctum "	"ad-augeō adaugēre adauxī adauctum "	"to augment"	"to increase by adding, augment"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adaugeo"	"7186"
"adaequo –are"	"adaequō –āre"	"to make equal"	"to make equal, equalize, level with"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adaequo"	"4957"
"adamas –antis m."	"adamās –antis m."	"that which cannot be overcome"	"that which cannot be overcome; the hardest iron, steel, adamant"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adamas"	"7186"
"adamo adamare –avi –atum"	"adamō adamāre –āvī –ātum"	"to fall in love"	"to fall in love"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adamo"	"5290"
"adaperio –aperire –aperui –apertum"	"adaperiō –aperīre –aperuī –apertum"	"to open fully"	"to open fully"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adaperio"	"8014"
"addenseo –ere and addenso –are"	"addēnseō –ēre and addēnsō –āre"	"to make compact"	"to make compact; close up"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#addenseo"	"11140"
"addico –ere –dixi –dictus"	"addīcō –ere –dīxī –dictus"	"to pronounce for; to sell"	"to pronounce for; assign to; give up to; to sell"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#addico"	"4251"
"addictus –a –um"	"addictus –a –um"	"bound to (a thing or person)"	"bound to (a thing or person)"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#addictus"	"9174"
"addisco addiscere addidici — "	"addiscō addiscere addidicī — "	"to learn in addition"	"to learn in addition, gain knowledge of"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#addisco"	"7186"
"addo addere addidi additus"	"addō addere addidī additus"	"to give to"	"to add, insert, bring/attach to, say in addition; increase; impart; associate"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#addo"	"407"
"adduco adducere adduxi adductus"	"addūcō adducere addūxī adductus"	"to lead to, induce"	"to lead up/to/away; bring up/to; persuade, induce; lead, bring; contract, tighten"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adduco"	"584"
"adedo –ere –edi –esum"	"adedō –ere –ēdī –ēsum"	"to consume"	"to eat away, gnaw at, consume"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adedo"	"6575"
"adeo"	"adeō"	"such a degree, so"	"such a point; precisely, exactly; thus far; indeed, truly; even"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adeo"	"526"
"adeo adire adivi/adii aditus"	"adeō adīre adīvī/adiī aditus"	"to go to"	"to approach; attack; visit, address; undertake; take possession (inheritance)"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adeo"	"738"
"adequito adequitare adequitavi adequitatus"	"adequitō adequitāre adequitāvī adequitātus"	"to ride up (to)"	"to ride up (to)"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adequito"	"6575"
"adfabilis –e"	"adfābilis –e"	"easy to be approached"	"that can be spoken to; easy to be approached (> adfor)"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#adfabilis"	"11140"
"adfatus –us m."	"adfātus –ūs m."	"speaking to; address"	"a speaking to; address (> adfor)"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adfatus"	"9174"
"adfecto adfectare adfectavi adfectatus"	"adfectō adfectāre adfectāvī adfectātus"	"to strive after, grasp at"	"to strive after, strive to obtain, aspire to, pursue, aim at, inspire"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adfecto"	"4251"
"adfigo –ere –fixi –fixus"	"adfīgō –ere –fīxī –fīxus"	"to fasten to"	"to fasten to, put to; perf. p. pass., clinging to"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adfigo"	"3297"
"adfinitas –atis f."	"adfinitas –atis f."	"relationship, family ties"	"relationship, family ties"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adfinitas"	"4957"
"adflicto adflictare adfluctavi adflictatus"	"adflīctō adflictāre adfluctāvī adflictātus"	"to strike, afflict, oppress"	"to strike, afflict ,oppress, distress; (pass. and reflex.) be distressed"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adflicto"	"5290"
"adflictus –a –um"	"adflīctus –a –um"	"dejected"	"dejected, desponding; wretched, troubled (> adfligo)"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#adflictus"	"8014"
"adflo adflare adflavi adflatus"	"adflō adflāre adflāvī adflātus"	"to blow upon; breathe upon"	"to blow upon; breathe upon; blast; inspire; impart"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adflo"	"4702"
"adfluo –ere –fluxi –fluxus"	"adfluō –ere –flūxī –flūxus"	"to flow to; (fig.)"	"to flow to; (fig.), gather, flock together, assemble"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adfluo"	"4251"
"adfor –fatus sum"	"adfor –fātus sum"	"to speak to; address"	"to speak to; address; beseech, supplicate; bid adieu, farewell to"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adfor"	"2288"
"adgredior or aggredior aggredi aggressus sum"	"adgredior or aggredior aggredī aggressus sum"	"to approach"	"to approach, advance; attack, assail; undertake, seize (opportunity), attempt"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adgredior"	"1312"
"adgrego adgregare adgregavi adgregatus"	"adgregō adgregāre adgregāvī adgregātus"	"to attach, associate"	"to bring together"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adgrego"	"6092"
"adhaereo adhaerere adhaesi –––"	"adhaereō adhaerēre adhaesī –––"	"to adhere, stick to"	"to adhere, stick to"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adhaereo"	"3634"
"adhaeresco –adhaerescere –adhaesi –(adhaesum)"	"adhaerēscō –adhaerēscere –adhaesī –(adhaesum)"	"to stick"	"to cleave, stick, adhere"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adhaeresco"	"8014"
"adhibeo adhibere adhibui adhibitus"	"adhibeō adhibēre adhibuī adhibitus"	"to apply"	"to summon, invite, bring in; consult; put, add; use, employ, apply; hold out to"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adhibeo"	"1379"
"adhortor –ari –atus sum"	"adhortor –ārī –ātus sum"	"to urge on"	"to urge on"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adhortor"	"4957"
"adhuc"	"adhūc"	"thus far, to this point, still"	"thus far, till now, to this point; hitherto; yet, as yet; still; besides"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adhuc"	"536"
"adiaceo adiacere — —"	"adiaceō adiacēre — —"	"to lie near"	"to lie at, lie near, adjoin, border upon, touch, bound"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiaceo"	"9174"
"adicio adicere adieci adiectus"	"adiciō adicere adiēcī adiectus"	"to throw to"	"to throw at, add"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adicio"	"1289"
"adiectus –us m."	"adiectus –ūs m."	"an addition, application"	"an addition; an adding or applying to"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiectus"	"15105"
"adigo adigere adegi adactus"	"adigō adigere adēgī adāctus"	"to drive to, force to"	"to drive to, compel"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adigo"	"2288"
"adimo adimere ademi ademptus"	"adimō adimere adēmī adēmptus"	"to take away"	"to withdraw, take away, carry off; castrate; deprive, steal, seize; annul; rescue"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adimo"	"1596"
"adimpleo adimplere –evi –etum "	"adimpleō adimplēre –ēvī –ētum "	"to fill up with, fulfill "	"to fill up with, fill full; fulfill "	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adimpleo"	"5290"
"adinvicem"	"adinvicem"	"by turns, in turn, one after another, alternately"	"by turns, in turn, one after another, alternately"	"1"	"1"	"Adverb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adinvicem"	"8014"
"adipiscor adipisci adeptus sum"	"adipīscor adipiscī adeptus sum"	"to come to; obtain"	"to gain, secure, win, obtain;  arrive at, come up to/into; inherit; overtake"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adipiscor"	"2371"
"aditus aditus m."	"aditus aditūs m."	"an approach, access"	"approach, access; attack; entrance; chance, opportunity, means, way; beginning"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#aditus"	"1237"
"adiudico adiudicare"	"adiūdicō adiūdicāre"	"to award, judge"	"to make a judicial award, grant, award, adjudge"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiudico"	"7186"
"adiumentum –i n."	"adiūmentum –ī n."	"aid, assistance"	"a means of helping, help, aid, support, assistance"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiumentum"	"8014"
"adiungo adiungere adiunxi adiunctus"	"adiungō adiungere adiūnxī adiūnctus"	"to join to, connect"	"to add, attach, join to, add to, support; apply to; harness, yoke; direct; confer"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiungo"	"1698"
"adiuro adiurare adiuravi adiuratus"	"adiūrō adiūrāre adiūrāvī adiūrātus"	"to swear by"	"to swear by, with acc. of the thing sworn by"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiuro"	"8014"
"adiuto adiutare"	"adiūtō adiūtāre"	"to help zealously, serve, aid, assist"	"to help zealously, serve, aid, assist"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiuto"	"9174"
"adiutor –oris m."	"adiūtor –ōris m."	"a helper"	"a helper, assistant, confederate"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiutor"	"3127"
"adiutorium –i n."	"adiūtōrium –ī n."	"help, aid"	"help, aid, assistance, support "	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiutorium"	"4702"
"adiutrix –icis f. "	"adiūtrīx –īcis f. "	"a female assistant"	"a female assistant"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiutrix"	"8014"
"adiuvo adiuvare adiuvi adiuvatus"	"adiuvō adiuvāre adiūvī adiūvatus"	"to help, assist, support"	"to help, aid, abet, encourage, favor; cherish, sustain; be of use, be profitable"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adiuvo"	"1330"
"adlabor –lapsus sum"	"adlābor –lāpsus sum"	"to glide to; (with dat."	"to glide to; (with dat., rarely acc.), sail to, reach; advance, glide (with abl. of manner); fly to; descend, fall upon"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adlabor"	"4957"
"adlacrimans –antis"	"adlacrimāns –antis"	"weeping"	"weeping (p. of obsol. adlacrimo, shed tears)"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#adlacrimans"	"11140"
"adlego or adlego –are"	"adlēgō or adlēgō –āre"	"to despatch a commission; to relate"	"to send one away with a commission or charge, to despatch; to relate, mention"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adlego"	"8014"
"adlevo or allevo –are"	"adlēvō or allēvō –āre"	"to lift, raise up, to alleviate, comfort"	"to lift up, to raise on high, to raise, set up; to lighten, alleviate, comfort, console; diminish"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adlevo"	"5645"
"adlevo or allevo –are"	"adlēvō or allēvō –āre"	"to make smooth, to smooth off or over"	""	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adlevo"	"15105"
"adligo adligare adligavi adligatus"	"adligō adligāre adligāvī adligātus"	"to tie or bind to; hold fast"	"to tie or bind to; hold fast, hold; constrain, confine"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adligo"	"2859"
"adlocutio –onis f."	"adlocūtiō –ōnis f."	"encouraging talk"	"encouraging talk"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adlocutio"	"9174"
"adludo –ere –lusi –lusus"	"adlūdō –ere –lūsī –lūsus"	"to speak playfully; sport"	"to speak playfully; sport, mock, jest"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adludo"	"8014"
"adluo –ere –lui"	"adluō –ere –luī"	"to wash against"	"to wash against, wash"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#adluo"	"7186"
"admaturo –admaturare"	"admātūrō –admātūrāre"	"to mature"	"to bring to maturity"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#admaturo"	"11140"
"adminiculum –i n."	"adminiculum –ī n."	"a stake, prop"	"that on which the hand may rest, then in gen., a prop, stay, support."	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#adminiculum"	"11140"
"administer administri m."	"administer administrī m."	"assistant, henchman"	"assistant, henchman"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#administer"	"8014"
"administra –ae f."	"administra –ae f."	"a female assistant"	"a female assistant, handmaid"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#administra"	"11140"
"administratio administrationis f. "	"administrātiō administrātiōnis f. "	"management, administration"	"management, administration; official charge"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#administratio"	"6575"
"administro administrare administravi administratus"	"administrō administrāre administrāvī administrātus"	"to help, assist"	"to administer, manage, direct; assist; operate, conduct; maneuver (ship); bestow"	"1"	"1"	"Verb"	"Logeion"	"http://logeion.uchicago.edu/index.html#administro"	"1379"
"admirabilis –e"	"admīrābilis –e"	"wonderful"	"worthy of admiration, admirable, wonderful"	"1"	"1"	"Adjective"	"Logeion"	"http://logeion.uchicago.edu/index.html#admirabilis"	"8014"
"admiratio –onis f."	"admīrātiō –ōnis f."	"admiration"	"admiration"	"1"	"1"	"Noun"	"Logeion"	"http://logeion.uchicago.edu/index.html#admiratio"	"3127"
